age,overall,pace,shooting,passing,dribbling,defending,physic
24,71,60,51,64,63,67,82
23,71,78,67,63,78,34,47
23,71,70,49,64,68,67,71
22,71,82,69,63,74,43,66
24,71,77,68,60,72,31,59
23,71,75,70,66,75,44,66
23,71,77,67,62,77,30,62
21,71,68,53,69,76,34,64
22,71,80,62,67,74,25,61
24,71,70,64,67,66,68,69
22,71,81,64,65,76,30,55
22,71,82,62,67,74,34,56
24,71,84,59,66,74,45,65
24,71,68,67,72,71,63,66
24,71,85,60,64,73,38,63
24,71,56,68,57,71,31,67
24,71,76,30,51,58,70,75
24,71,30,64,70,65,69,58
24,71,62,63,70,69,60,60
23,71,73,70,57,69,33,67
24,71,74,66,66,78,42,60
23,71,91,66,61,75,28,66
23,71,64,69,58,66,29,68
23,71,65,37,58,52,71,72
24,71,76,67,70,72,56,66
23,71,74,58,67,69,70,74
22,71,67,70,68,72,49,63
23,71,77,56,61,69,66,73
23,71,78,53,65,71,67,75
22,71,71,63,66,72,66,71
24,71,81,66,63,74,24,66
23,71,71,45,64,70,70,66
21,71,73,56,66,66,67,80
21,71,80,70,63,72,40,58
22,71,82,46,59,71,68,71
24,71,88,67,64,73,24,56
23,71,73,66,65,73,42,54
23,71,73,67,45,57,33,80
23,71,80,70,49,74,20,63
25,71,63,43,49,59,69,77
26,71,32,45,54,44,72,74
25,71,70,54,69,73,64,72
24,71,77,67,70,70,64,73
26,71,72,52,65,68,69,72
24,71,73,65,68,72,28,58
24,71,92,61,66,66,48,69
25,71,92,65,52,74,38,65
25,71,70,64,59,67,44,73
23,71,73,56,62,70,67,77
23,71,66,71,53,62,32,72
25,71,61,45,66,66,67,75
25,71,79,44,60,71,63,64
25,71,77,60,65,71,65,71
25,71,67,70,72,71,64,56
25,71,87,54,63,74,63,66
24,71,69,48,56,59,69,81
24,71,66,70,54,67,26,65
24,71,66,67,70,72,37,64
23,71,77,70,53,72,25,61
24,71,68,54,66,72,63,65
23,71,83,50,67,71,64,72
24,71,86,68,57,65,34,77
24,71,68,72,44,62,26,75
25,71,74,56,61,70,66,75
24,71,64,62,65,68,65,74
24,71,90,63,62,71,57,59
24,71,73,67,69,71,61,65
23,71,60,74,59,69,26,61
25,71,67,34,40,49,69,74
24,71,72,68,48,69,27,76
24,71,75,36,60,68,68,67
23,71,67,51,64,71,66,73
25,71,65,26,58,63,71,72
23,71,74,72,68,72,59,76
23,71,52,33,52,56,71,74
24,71,72,55,67,69,68,72
23,71,85,61,60,80,28,49
24,71,74,66,74,75,47,48
24,71,63,71,52,66,33,64
23,71,77,49,57,59,69,80
25,71,72,60,68,66,67,63
26,71,69,34,39,56,72,73
25,71,75,70,60,67,41,77
25,71,74,69,68,69,59,67
24,71,79,68,68,74,33,55
25,71,67,53,61,67,72,72
24,71,75,67,66,72,36,69
25,71,55,65,69,68,64,78
25,71,66,46,54,57,71,74
24,71,74,64,69,73,56,67
25,71,59,30,47,54,68,78
25,71,79,68,61,70,43,69
24,71,81,56,69,71,66,67
25,71,62,32,55,51,69,78
24,71,52,31,47,50,71,75
25,71,75,49,63,62,67,65
26,71,70,48,63,63,68,79
25,71,85,54,62,73,63,71
24,71,61,42,59,62,72,71
25,71,64,54,67,71,66,71
24,71,83,68,53,66,30,76
24,71,86,57,64,71,66,81
25,71,85,63,66,74,55,77
23,71,63,59,70,70,70,66
25,71,78,43,59,71,66,76
25,71,85,65,66,77,28,52
23,71,76,58,66,71,69,61
24,71,80,70,55,70,22,50
26,71,65,48,65,67,73,74
25,71,61,51,50,59,69,78
23,71,49,36,57,60,74,79
23,71,72,66,68,71,64,71
26,71,63,39,51,58,69,77
27,71,68,66,69,68,71,72
26,71,82,51,64,71,68,73
27,71,61,56,57,57,70,74
26,71,76,72,62,72,36,63
26,71,83,67,58,66,28,81
25,71,91,67,63,77,35,68
27,71,76,44,64,66,71,71
24,71,77,63,69,76,39,58
25,71,64,59,67,70,65,64
26,71,78,69,60,70,34,75
27,71,49,27,41,47,72,69
26,71,52,47,71,64,63,72
25,71,76,64,68,71,45,65
26,71,89,69,65,74,35,60
26,71,84,69,64,73,35,66
25,71,77,60,70,74,49,57
25,71,75,70,60,67,29,61
24,71,73,65,66,77,33,46
27,71,47,33,49,51,69,76
25,71,65,69,73,72,34,57
25,71,92,65,59,78,28,51
25,71,82,70,64,75,31,53
26,71,66,38,47,51,70,73
26,71,66,58,66,65,63,68
26,71,72,64,71,71,43,69
24,71,90,65,62,73,46,64
26,71,76,71,62,66,51,73
25,71,77,62,67,71,32,64
24,71,55,39,49,46,73,73
27,71,68,41,58,58,71,71
26,71,84,37,62,63,66,78
26,71,69,28,59,61,70,77
25,71,66,40,50,60,71,76
27,71,44,29,46,43,72,69
24,71,69,50,64,65,70,70
26,71,69,43,65,67,68,70
26,71,73,43,61,70,69,63
26,71,69,59,70,69,69,71
26,71,45,70,53,67,30,71
24,71,45,53,50,47,70,80
26,71,69,50,67,64,70,72
27,71,48,34,46,52,71,80
26,71,70,60,71,70,66,74
27,71,65,56,56,56,70,78
25,71,59,34,39,49,72,74
24,71,64,43,49,59,70,76
26,71,72,60,64,67,69,72
26,71,84,67,71,74,64,65
26,71,63,60,66,69,67,75
26,71,52,28,41,51,71,78
24,71,54,35,45,48,72,71
25,71,64,22,42,38,70,81
26,71,60,72,51,68,27,69
27,71,65,33,51,55,73,71
24,71,84,72,67,71,32,64
26,71,77,47,69,71,67,71
25,71,76,59,72,73,65,71
26,71,66,72,55,65,26,73
23,71,76,42,64,66,68,64
26,71,69,48,61,66,67,71
26,71,79,69,61,70,37,70
27,71,54,33,45,51,70,75
28,71,32,23,42,37,70,83
25,71,65,70,48,64,26,77
26,71,72,64,70,75,61,70
26,71,76,70,59,67,29,69
26,71,76,71,58,72,27,70
26,71,69,63,71,73,55,53
26,71,68,73,65,68,57,64
25,71,76,48,49,56,69,78
27,71,53,15,34,50,71,75
26,71,67,57,70,69,65,68
27,71,74,29,45,50,70,75
27,71,56,35,56,57,71,74
26,71,70,70,55,68,19,68
27,71,64,33,50,53,72,72
26,71,77,64,72,69,64,68
27,71,66,48,58,57,67,80
27,71,50,30,46,51,71,63
25,71,67,40,53,60,71,71
25,71,76,59,67,74,52,58
26,71,76,59,68,72,67,71
28,71,58,31,48,53,70,74
24,71,83,66,64,72,35,68
25,71,63,70,54,66,24,65
27,71,62,30,39,41,72,75
25,71,85,70,66,75,33,59
27,71,64,69,71,70,62,75
27,71,87,69,60,71,36,62
28,71,63,38,65,56,72,72
27,71,76,69,62,67,46,76
28,71,57,36,55,61,71,74
27,71,64,60,67,69,72,80
28,71,48,31,48,50,73,72
27,71,44,33,53,47,70,77
27,71,70,39,56,54,68,77
26,71,75,55,59,71,69,69
27,71,91,48,60,68,67,75
27,71,60,48,58,59,70,73
26,71,90,65,64,73,28,63
25,71,94,65,59,71,40,67
26,71,87,59,64,74,44,55
28,71,39,47,67,67,68,71
27,71,71,66,69,72,65,70
27,71,71,68,60,66,26,80
26,71,75,48,61,66,70,80
29,71,67,47,55,55,70,76
27,71,60,71,48,62,29,78
26,71,64,35,52,57,70,74
24,71,62,32,53,59,69,76
27,71,64,63,68,70,56,71
27,71,47,68,63,66,32,79
27,71,60,70,52,67,31,72
26,71,90,64,67,74,36,52
26,71,83,65,60,77,55,69
27,71,72,70,57,70,38,74
26,71,67,47,57,62,72,67
26,71,90,63,63,74,28,62
27,71,66,36,51,45,72,71
26,71,81,43,59,66,66,78
27,71,65,50,64,63,69,77
27,71,54,42,53,64,69,76
26,71,68,44,59,65,71,74
27,71,83,38,65,69,69,64
28,71,55,54,61,65,69,67
26,71,90,67,62,73,28,59
27,71,70,69,63,69,26,69
26,71,81,64,60,72,27,64
27,71,45,71,55,64,35,70
27,71,81,61,66,69,66,76
27,71,70,61,68,66,68,76
27,71,72,68,52,65,38,85
26,71,72,68,68,73,27,62
27,71,56,62,68,64,62,68
26,71,81,64,65,76,50,63
25,71,78,60,66,74,38,59
27,71,70,63,69,74,60,54
27,71,72,65,68,68,62,76
26,71,86,63,61,74,31,68
27,71,72,70,68,74,47,57
27,71,50,39,47,42,70,83
27,71,77,41,59,66,66,77
27,71,62,64,67,72,62,74
27,71,72,70,52,64,48,74
27,71,77,62,59,67,66,69
28,71,67,57,70,66,70,69
26,71,78,64,66,71,66,75
27,71,76,59,62,64,68,74
38,71,37,45,60,52,75,69
36,71,43,71,63,66,50,77
35,71,48,70,72,67,61,70
35,71,32,37,56,55,72,64
35,71,54,62,73,72,70,67
33,71,53,70,73,70,52,63
36,71,32,27,39,52,71,71
38,71,35,74,62,64,44,72
37,71,59,45,61,75,75,67
35,71,62,61,71,69,66,73
27,71,73,72,68,73,37,64
28,71,80,66,71,71,66,67
33,71,69,45,65,68,70,68
36,71,55,57,64,60,68,78
34,71,63,70,74,71,53,63
35,71,60,43,53,49,72,69
35,71,51,56,64,65,70,70
34,71,47,74,50,59,24,63
33,71,64,64,64,62,71,76
33,71,51,45,52,43,69,82
35,71,55,67,64,66,68,76
34,71,34,35,39,44,72,79
31,71,64,55,66,68,70,67
33,71,51,47,60,55,71,66
32,71,68,69,68,78,35,52
34,71,32,60,73,65,65,70
35,71,44,68,71,69,61,78
34,71,53,68,74,67,61,62
32,71,58,31,59,62,71,74
35,71,57,67,67,67,69,75
33,71,40,72,61,64,48,75
33,71,69,69,65,72,42,69
32,71,55,46,64,61,70,79
33,71,52,54,75,70,59,62
31,71,73,46,61,65,69,83
31,71,63,71,66,66,43,71
34,71,55,68,65,67,45,76
31,71,67,68,72,71,45,65
31,71,53,51,61,57,71,80
33,71,75,65,70,73,66,65
32,71,70,67,49,64,22,79
30,71,67,66,68,70,41,65
32,71,63,67,69,68,70,74
31,71,82,65,69,70,67,76
33,71,58,41,64,54,72,70
33,71,54,65,75,68,54,70
31,71,66,41,58,60,70,73
33,71,66,50,66,65,70,72
34,71,60,68,58,67,37,65
32,71,46,45,50,50,73,71
33,71,65,37,49,61,71,71
32,71,53,49,59,67,71,81
33,71,51,63,70,65,71,74
31,71,72,66,67,68,68,71
32,71,73,70,67,70,64,77
31,71,38,37,51,55,70,70
30,71,74,59,66,67,67,75
32,71,76,72,70,71,33,70
33,71,60,67,68,73,65,76
32,71,58,62,71,66,70,76
29,71,85,70,62,73,32,68
30,71,70,39,60,64,70,77
30,71,77,69,66,70,40,58
33,71,32,27,51,41,72,70
32,71,51,39,56,53,69,73
30,71,64,70,64,66,71,80
29,71,63,68,67,69,43,62
32,71,68,31,42,48,71,73
29,71,70,74,67,64,31,76
31,71,39,57,60,63,71,72
32,71,67,59,72,66,63,73
29,71,81,54,61,66,68,75
29,71,74,69,68,71,41,70
31,71,75,61,68,70,63,73
29,71,74,68,59,65,44,67
29,71,61,71,53,63,40,67
31,71,81,61,63,70,64,69
30,71,51,76,69,68,59,73
31,71,57,70,59,68,49,73
33,71,58,55,66,66,71,76
30,71,66,69,72,70,45,77
30,71,45,50,64,59,72,70
32,71,66,59,68,68,71,72
30,71,61,53,65,66,69,74
30,71,62,70,57,62,40,70
29,71,75,69,52,67,29,79
31,71,65,55,61,69,72,74
32,71,35,44,50,55,69,71
28,71,82,59,64,79,39,62
31,71,50,36,47,42,70,76
34,71,57,70,73,71,68,63
32,71,66,50,65,70,71,75
29,71,78,70,66,73,48,68
30,71,78,48,60,69,67,75
29,71,76,65,70,72,27,60
30,71,33,37,48,49,75,66
31,71,80,66,50,62,25,79
28,71,52,34,42,38,70,77
31,71,54,72,58,63,38,81
33,71,78,58,68,70,67,68
28,71,43,46,58,56,71,69
28,71,76,67,58,71,22,67
32,71,46,43,41,42,70,80
30,71,55,59,66,56,71,71
29,71,60,73,62,69,35,69
29,71,64,47,59,63,68,83
28,71,81,69,71,75,47,60
33,71,62,63,68,70,68,76
28,71,69,66,69,72,62,73
26,71,78,67,67,76,32,47
29,71,76,58,62,65,69,70
32,71,74,55,65,67,68,69
32,71,70,46,71,73,69,66
30,71,54,50,52,49,70,79
31,71,55,70,62,63,45,79
31,71,76,68,63,70,37,65
30,71,58,48,57,48,71,76
30,71,73,52,62,67,68,72
27,71,65,46,57,62,67,87
31,71,72,68,69,73,33,56
29,71,31,48,67,60,71,69
30,71,71,61,69,72,62,67
29,71,65,67,72,71,62,69
29,71,68,67,71,72,66,65
33,71,62,66,72,72,63,64
33,71,63,49,69,68,62,82
31,71,65,73,67,68,41,68
28,71,73,62,64,71,67,70
33,71,79,60,66,74,46,60
29,71,90,62,66,73,24,56
28,71,54,29,51,55,70,80
30,71,49,42,51,50,70,66
30,71,64,38,61,62,69,71
31,71,54,57,65,51,69,87
29,71,61,59,67,67,67,67
27,71,83,69,62,69,44,69
29,71,60,59,69,71,70,70
29,71,53,59,71,71,70,71
33,71,58,47,61,62,69,76
32,71,74,72,68,72,38,70
27,71,71,64,72,70,68,72
35,71,62,66,76,72,62,64
30,71,59,72,59,64,26,78
27,71,69,61,69,71,70,70
29,71,81,47,63,68,68,71
30,71,64,46,50,49,69,77
27,71,62,61,69,71,63,62
30,71,73,66,69,73,58,75
33,71,70,68,61,67,52,75
29,71,75,70,54,73,22,68
31,71,71,69,71,70,57,75
28,71,75,50,63,68,66,76
34,71,45,71,58,64,32,71
28,71,66,49,66,70,67,72
28,71,89,43,68,71,65,76
30,71,68,35,56,45,67,82
29,71,64,55,58,65,70,76
31,71,92,66,64,70,37,61
28,71,78,72,60,67,42,78
28,71,68,68,49,64,26,71
29,71,82,57,62,73,68,64
32,71,41,39,61,44,71,78
31,71,48,38,56,49,68,81
31,71,36,37,45,47,70,78
30,71,82,51,65,73,67,74
29,71,53,60,72,64,68,77
27,71,78,67,68,72,33,46
30,71,72,47,61,60,68,82
28,71,65,64,69,74,57,61
27,71,75,33,62,69,70,74
27,71,77,68,69,72,38,63
29,71,72,69,71,73,36,65
30,71,74,64,67,70,61,73
27,71,76,69,51,70,35,66
31,71,63,71,55,63,42,79
33,71,77,67,65,75,38,70
31,71,77,68,66,74,50,59
28,71,78,69,65,72,31,61
31,71,73,68,71,71,53,67
31,71,69,51,60,62,70,74
27,71,66,58,73,69,56,51
29,71,81,69,68,73,42,74
28,71,68,72,63,68,44,75
28,71,82,55,66,75,66,47
34,71,42,19,43,46,72,76
29,71,75,66,64,64,71,82
27,71,76,67,64,77,39,59
27,71,60,72,53,66,34,78
28,71,68,64,70,66,64,81
29,71,78,57,69,69,60,69
31,71,87,67,69,74,37,49
29,71,62,26,50,51,72,68
29,71,54,62,69,71,64,80
28,71,64,68,71,71,60,73
28,71,68,72,56,68,28,70
29,71,65,60,70,69,64,81
27,71,82,70,67,69,64,72
27,71,76,62,66,71,62,68
28,71,79,68,58,66,43,72
30,71,60,43,50,49,70,80
28,71,71,71,51,68,29,75
29,71,94,60,64,72,32,49
28,71,42,25,50,45,71,80
30,71,76,59,69,71,65,74
28,71,80,59,69,72,63,69
28,71,79,61,70,72,60,77
30,71,80,72,69,74,28,51
27,71,83,67,67,71,58,68
30,71,75,58,69,67,69,68
29,71,70,65,71,71,40,58
29,71,70,52,57,61,72,83
27,71,80,57,68,70,66,72
29,71,73,65,63,73,64,80
33,71,60,70,69,71,65,71
27,71,78,70,66,70,54,70
31,71,75,65,70,69,64,80
31,71,76,67,66,73,43,59
33,71,70,61,74,76,64,63
32,71,49,45,44,52,69,85
27,71,87,65,68,73,55,69
30,71,75,57,68,63,65,74
28,71,81,68,65,75,38,67
30,71,72,68,52,66,32,76
34,71,75,63,69,70,66,74
35,71,72,50,66,69,69,68
28,71,80,66,64,73,46,63
30,71,76,70,59,70,26,72
30,71,75,69,62,70,23,66
29,71,81,67,65,71,36,61
28,71,66,71,65,70,27,70
29,71,74,53,61,71,68,66
32,71,64,70,51,67,30,78
28,71,82,66,67,73,35,66
30,71,71,68,49,67,31,78
28,71,64,62,66,72,57,67
32,71,60,58,62,60,71,74
29,71,83,48,62,69,65,67
26,71,87,67,62,77,59,67
28,71,58,70,71,71,49,67
31,71,53,52,60,61,69,77
28,71,77,69,64,72,31,67
27,71,83,60,66,71,32,60
27,71,64,64,65,62,70,77
29,71,61,49,62,61,71,80
29,71,73,33,60,66,72,65
30,71,75,65,72,73,35,49
28,71,82,69,65,65,40,75
28,71,68,69,45,55,30,79
29,71,72,44,50,70,71,69
27,71,83,66,61,72,34,69
27,71,93,65,65,73,37,62
35,71,78,55,66,63,69,61
27,71,76,51,64,68,72,64
31,71,66,55,59,65,72,70
27,71,81,58,67,73,38,51
35,71,81,54,71,74,48,55
27,71,57,70,71,71,24,62
35,71,85,68,56,77,31,45
31,71,80,57,68,63,68,63
31,71,72,56,66,75,68,70
35,71,67,50,70,67,71,56
35,71,67,54,63,58,68,67
35,71,70,48,64,64,70,72
35,71,52,45,56,48,73,69
35,71,61,34,47,39,70,76
31,71,75,35,42,40,72,71
31,71,61,46,56,55,70,72
31,71,78,64,68,74,32,50
35,71,81,59,70,73,32,61
31,71,83,57,72,74,39,42
31,71,67,51,54,57,72,82
31,71,87,65,63,74,45,54
29,71,77,64,65,71,34,56
30,71,73,69,68,73,59,72
30,71,46,31,48,44,70,77
28,71,71,65,67,67,60,75
32,71,75,69,67,70,68,75
28,71,69,62,68,70,46,68
28,71,69,46,66,71,69,71
30,71,33,28,43,45,70,77
30,71,62,50,60,53,68,77
26,71,76,66,70,71,61,63
28,71,70,68,67,70,65,71
29,71,81,65,64,71,45,74
28,71,76,69,65,76,22,62
29,71,79,71,63,68,30,70
35,71,75,58,71,74,68,57
35,71,52,70,74,69,36,67
27,71,67,66,65,69,49,54
35,71,64,71,62,73,33,71
29,71,58,60,70,68,68,73
30,71,64,59,62,67,72,74
28,71,64,49,61,63,69,73
18,70,86,62,60,76,30,59
18,70,82,60,62,78,39,52
20,70,64,70,45,67,22,63
19,70,72,61,69,72,56,64
18,70,85,67,51,74,28,62
19,70,66,66,68,73,56,61
19,70,75,69,73,74,49,61
19,70,83,68,60,72,24,68
16,70,74,68,66,74,30,73
19,70,79,56,63,75,33,45
20,70,80,65,64,71,53,63
18,70,83,64,61,76,28,60
20,70,78,65,69,73,52,67
21,70,88,36,60,68,64,67
20,70,88,54,65,78,60,59
19,70,71,64,64,73,21,54
21,70,69,62,67,79,54,63
19,70,72,53,63,71,69,73
19,70,87,63,63,76,32,56
19,70,93,65,56,69,25,64
20,70,67,61,69,73,61,67
19,70,75,65,69,70,43,54
21,70,63,68,69,72,44,53
20,70,90,61,57,78,33,59
19,70,73,57,62,69,69,69
21,70,76,53,65,72,67,61
20,70,85,55,64,76,25,48
20,70,65,58,63,59,70,76
19,70,86,66,52,68,22,69
20,70,80,66,64,73,27,69
21,70,84,36,58,75,63,71
21,70,65,45,67,76,52,54
21,70,65,38,50,54,69,73
21,70,90,35,57,67,65,74
20,70,74,66,66,73,45,62
20,70,75,69,53,72,36,51
21,70,55,33,44,45,70,75
21,70,67,56,69,68,69,62
20,70,64,56,65,71,63,70
20,70,74,38,58,56,66,60
22,70,87,54,67,70,64,69
22,70,66,36,52,59,69,68
22,70,70,68,53,68,29,69
19,70,90,67,60,73,25,51
22,70,75,49,60,71,69,64
21,70,70,42,56,65,70,66
20,70,65,55,65,71,66,71
20,70,60,58,65,68,69,69
21,70,71,60,63,69,68,76
21,70,43,62,65,68,64,70
23,70,70,41,59,64,67,73
20,70,62,40,63,59,67,77
21,70,70,55,68,68,58,67
21,70,91,40,59,72,64,67
21,70,66,69,60,70,27,69
22,70,68,42,54,60,70,67
21,70,76,38,58,69,68,70
21,70,60,62,71,76,48,39
21,70,68,64,71,71,67,65
21,70,77,48,59,69,67,69
21,70,87,66,60,71,33,72
21,70,65,68,72,71,35,56
21,70,64,31,55,59,71,73
21,70,82,67,63,73,32,52
23,70,72,52,61,66,70,77
21,70,90,66,63,70,49,70
21,70,69,52,54,64,69,71
21,70,64,37,56,66,71,67
21,70,76,63,67,72,40,38
22,70,76,50,58,67,68,74
20,70,86,66,62,73,32,62
22,70,60,42,42,45,71,72
23,70,55,35,45,49,72,69
22,70,63,53,66,71,58,57
20,70,78,70,60,73,23,57
21,70,75,65,67,69,33,61
23,70,77,61,68,73,54,58
24,70,70,53,61,62,68,79
22,70,74,60,69,76,61,69
22,70,74,64,65,71,66,78
22,70,79,68,62,72,23,49
23,70,76,54,65,69,66,70
22,70,61,62,67,74,60,60
23,70,73,43,56,58,71,68
22,70,53,25,45,41,70,74
21,70,66,33,50,42,72,71
22,70,75,72,65,70,38,64
21,70,66,57,67,73,67,66
22,70,73,53,68,71,67,54
23,70,75,61,69,74,65,60
21,70,68,51,65,70,68,71
21,70,76,68,53,69,23,64
22,70,78,65,65,73,33,56
21,70,71,55,71,68,62,81
21,70,78,64,68,70,62,68
19,70,63,25,40,38,70,60
22,70,50,30,47,42,69,76
21,70,76,68,56,67,27,71
22,70,73,65,65,75,44,66
23,70,70,46,62,70,64,70
24,70,62,56,59,65,72,71
23,70,74,68,54,66,37,65
22,70,62,56,65,68,67,63
23,70,78,62,65,69,65,68
22,70,74,63,65,75,41,60
22,70,74,66,68,74,42,69
21,70,82,63,65,70,57,62
22,70,81,45,64,68,61,66
22,70,91,66,59,72,26,64
23,70,82,68,61,70,37,68
22,70,76,36,55,66,69,61
21,70,66,35,64,63,68,76
23,70,77,64,62,73,55,70
24,70,53,48,65,65,68,70
22,70,80,63,62,74,33,61
22,70,87,60,62,74,27,50
22,70,65,39,62,69,70,69
22,70,67,55,66,74,46,51
21,70,62,33,51,56,69,73
23,70,78,40,58,70,66,78
22,70,84,64,61,69,30,74
22,70,63,57,68,69,58,66
22,70,67,68,56,69,26,63
23,70,62,57,69,71,54,59
22,70,54,31,47,53,71,68
23,70,89,59,59,76,36,55
23,70,67,37,47,54,70,72
23,70,88,66,61,72,29,52
22,70,72,64,67,68,62,77
22,70,72,68,49,69,26,67
23,70,64,59,68,68,69,68
21,70,71,68,48,65,38,76
24,70,68,58,67,74,38,49
25,70,73,57,64,66,66,79
23,70,80,66,66,71,55,65
23,70,62,59,68,69,54,76
23,70,76,51,59,67,67,61
23,70,78,62,66,75,39,46
22,70,72,40,55,68,70,74
23,70,69,38,62,66,68,66
23,70,69,68,47,65,27,65
23,70,66,67,50,64,25,74
23,70,83,47,62,70,64,69
23,70,56,33,60,62,71,71
23,70,87,48,56,67,67,65
24,70,77,67,62,68,37,78
23,70,74,66,67,76,36,62
22,70,72,62,69,69,65,64
23,70,74,60,73,71,42,58
22,70,77,59,69,73,52,63
24,70,91,66,58,77,24,61
22,70,76,65,67,76,34,64
22,70,64,41,58,60,70,57
23,70,86,60,59,69,65,62
23,70,73,57,68,71,66,79
24,70,71,63,68,68,61,71
23,70,92,57,61,73,31,50
24,70,52,67,72,69,60,69
23,70,68,68,55,66,33,66
24,70,60,54,61,66,68,74
23,70,69,51,48,50,69,72
24,70,85,59,72,77,43,58
24,70,72,43,47,58,69,72
24,70,65,28,61,54,69,79
24,70,66,52,60,63,69,76
22,70,68,36,50,57,70,69
22,70,74,72,66,75,24,56
23,70,64,59,65,65,69,79
23,70,78,62,66,75,27,66
22,70,72,67,63,73,51,64
22,70,69,59,66,76,64,60
22,70,65,70,49,61,29,83
23,70,72,63,70,72,43,72
24,70,74,65,66,73,31,55
24,70,65,53,66,66,67,65
23,70,80,65,64,72,33,58
24,70,80,70,63,72,40,57
24,70,79,63,65,72,26,66
23,70,72,25,39,48,69,74
24,70,91,44,56,68,64,71
23,70,65,66,70,70,55,60
23,70,77,48,62,67,67,63
23,70,78,66,60,76,23,50
24,70,79,65,65,69,67,75
23,70,67,28,51,54,68,77
23,70,58,72,51,56,22,79
24,70,91,55,64,68,63,57
24,70,63,33,48,47,70,71
24,70,76,66,68,72,68,65
22,70,74,73,52,59,28,73
25,70,72,40,60,63,71,66
25,70,33,39,50,43,67,78
24,70,59,31,56,59,69,69
23,70,81,56,67,74,64,65
24,70,44,43,67,66,67,66
25,70,65,59,70,68,65,77
24,70,78,68,62,70,32,60
24,70,62,32,63,61,69,65
25,70,47,31,49,43,70,76
24,70,72,67,56,65,27,64
24,70,89,54,59,76,43,72
24,70,75,47,69,63,66,64
24,70,67,63,69,74,37,54
25,70,66,60,65,67,65,71
23,70,78,61,69,72,30,64
26,70,65,41,58,53,67,77
24,70,75,65,68,72,58,70
24,70,76,65,65,71,31,62
24,70,78,47,64,66,66,59
24,70,73,54,62,67,68,82
25,70,74,70,54,67,31,74
25,70,66,63,65,64,58,69
25,70,65,54,64,66,68,73
23,70,85,59,64,73,66,58
24,70,53,57,68,63,67,70
23,70,77,57,70,72,62,67
23,70,65,60,66,68,65,65
24,70,82,65,65,69,42,72
25,70,36,24,46,35,69,81
25,70,69,70,68,71,57,81
24,70,65,58,69,65,66,67
25,70,76,51,61,69,69,66
24,70,68,61,65,69,70,70
23,70,63,54,59,68,69,70
24,70,64,58,70,71,62,67
25,70,59,59,65,59,66,87
25,70,63,47,59,67,70,66
24,70,35,42,60,46,69,72
24,70,79,53,69,70,63,64
24,70,80,49,65,70,67,68
26,70,58,41,44,47,70,74
25,70,70,39,52,59,71,71
24,70,77,49,67,70,59,62
25,70,76,44,60,66,66,48
25,70,75,52,59,70,67,68
24,70,74,68,54,65,33,69
23,70,51,24,45,48,70,75
25,70,53,25,44,49,69,72
23,70,83,59,64,69,65,70
24,70,78,64,65,73,34,52
25,70,76,67,55,67,40,70
25,70,64,57,69,63,67,72
23,70,84,61,67,69,35,54
23,70,74,65,63,75,29,50
24,70,84,61,64,75,31,64
24,70,69,36,39,58,67,76
26,70,68,57,65,66,67,65
25,70,75,58,66,69,66,67
25,70,91,68,57,70,31,72
25,70,80,53,69,71,66,77
24,70,87,63,66,73,38,41
25,70,69,64,67,74,40,69
25,70,68,71,66,72,29,67
24,70,73,59,74,66,63,68
24,70,66,60,70,67,62,76
25,70,70,61,69,70,65,74
24,70,54,50,63,64,69,74
25,70,84,64,71,73,27,40
24,70,63,63,70,70,63,68
25,70,70,55,65,71,66,70
24,70,58,60,70,72,40,48
25,70,79,26,51,66,69,76
26,70,73,56,62,65,68,79
23,70,89,49,56,66,65,69
24,70,84,42,64,71,64,70
24,70,76,45,68,69,66,67
24,70,70,51,60,63,70,75
24,70,86,46,58,68,65,72
24,70,47,53,52,52,70,72
25,70,70,51,63,68,68,69
25,70,66,69,70,69,36,64
24,70,85,66,62,74,35,65
26,70,71,37,55,59,69,77
25,70,68,40,54,58,70,70
22,70,76,32,57,66,68,73
24,70,72,69,44,64,28,77
24,70,78,56,66,76,41,47
24,70,74,46,62,71,67,67
24,70,86,36,58,73,64,72
25,70,70,70,69,69,56,65
24,70,56,67,54,62,26,78
25,70,67,70,62,69,41,68
27,70,54,45,54,47,69,78
27,70,66,51,67,63,62,71
26,70,75,67,69,71,51,65
26,70,64,35,46,52,69,77
25,70,75,65,66,70,70,72
25,70,63,69,56,62,33,77
26,70,74,69,65,75,26,58
25,70,60,63,71,70,60,61
26,70,80,58,64,70,66,70
26,70,68,57,65,71,65,82
25,70,80,68,68,71,24,65
26,70,71,68,51,69,29,71
27,70,61,47,57,51,68,80
26,70,66,40,62,68,68,77
25,70,78,62,67,72,63,73
25,70,84,69,65,70,37,57
26,70,71,40,50,52,71,68
26,70,71,51,58,50,68,79
26,70,69,35,49,54,67,76
24,70,48,59,70,66,59,60
25,70,70,68,52,68,27,71
26,70,44,46,72,65,66,64
26,70,79,68,66,70,56,70
25,70,89,71,70,76,51,60
27,70,64,57,56,63,67,74
25,70,88,66,64,75,28,58
27,70,60,45,65,65,64,74
25,70,39,23,40,35,71,78
26,70,71,62,70,72,54,72
24,70,81,69,67,70,23,60
26,70,40,32,47,41,69,76
26,70,83,51,62,60,66,76
25,70,85,67,65,70,35,66
24,70,78,63,64,73,40,48
26,70,44,32,44,45,69,80
26,70,60,68,68,65,64,82
25,70,74,68,60,69,37,68
